0,1,0,0,2,2,1,4,8,9,14,6,11,15,17,20,15,21,18,16,31,30,31,36,44,45,48,52,33,26,25,23,16,11,8,6,3,4,2,2,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,2,4,6,5,9,12,15,14,17,21,20,18,31,22,26,30,34,43,48,53,49,42,37,35,31,24,24,14,10,4,2,6,2,0,1,0,0,0,0,2,0,0,0,0
1,0,0,0,0,1,3,5,8,10,9,8,13,10,9,22,21,22,17,30,36,36,45,39,48,49,68,55,48,27,36,24,28,19,13,6,6,3,1,0,1,0,1,1,2,0,0,0,0,0
0,0,1,0,1,0,3,0,2,5,8,13,13,15,17,20,21,29,21,30,26,30,40,52,42,45,56,54,43,41,28,30,30,23,12,8,9,2,1,2,2,0,2,1,0,0,0,0,0,1
0,0,0,0,1,4,2,4,7,7,6,8,13,16,18,17,24,22,27,19,34,43,42,42,48,64,53,57,51,40,36,26,33,22,11,15,6,5,4,5,1,6,0,1,0,0,0,0,1,0
0,0,0,0,1,1,4,2,7,8,10,12,7,13,14,18,16,17,32,29,21,34,37,45,38,61,53,56,43,45,44,29,36,28,16,16,3,7,6,3,5,1,2,0,1,1,1,1,0,0
0,0,0,0,0,2,3,2,4,2,13,9,9,15,15,19,17,27,16,28,29,35,31,41,54,55,54,37,52,41,35,33,39,19,22,6,10,7,7,5,3,4,2,1,0,0,1,0,0,0
0,0,0,0,0,1,1,3,5,4,5,14,10,17,14,18,19,22,17,24,38,31,23,34,43,40,49,40,51,43,37,42,31,28,7,8,9,8,8,10,5,2,2,0,0,1,0,0,0,0
0,0,0,0,0,1,1,4,1,4,7,12,5,15,14,12,15,14,27,26,19,32,34,46,40,34,42,43,35,44,43,41,34,39,22,15,15,19,11,14,4,4,3,1,1,3,1,0,0,0
0,0,0,0,0,0,0,3,2,4,6,8,11,16,16,19,25,22,25,24,25,30,36,39,36,36,45,40,50,51,41,39,25,29,23,18,18,13,17,10,7,4,2,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,4,5,1,7,8,10,14,19,18,28,25,26,20,36,27,25,31,50,39,38,41,33,39,20,36,25,18,18,20,8,8,5,3,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,2,1,4,5,6,7,7,10,13,15,25,42,37,29,26,33,36,33,21,35,29,35,25,39,35,28,29,20,23,19,17,10,9,8,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,1,2,6,5,7,11,13,14,16,21,22,21,25,33,40,37,40,40,30,39,33,28,21,38,33,39,33,28,26,19,23,14,12,5,3,2,1,0,2,1,1,0,0
0,0,1,0,2,1,2,4,3,5,5,8,9,12,17,17,16,24,20,30,25,18,32,32,39,28,40,25,32,33,22,17,35,22,37,14,16,7,7,5,5,3,2,2,2,0,0,0,0,0
0,0,0,1,0,1,0,3,4,3,5,6,9,10,16,18,31,30,38,31,38,30,36,35,30,41,28,39,34,19,23,28,36,39,10,32,15,13,11,3,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,4,4,4,10,16,20,20,26,16,33,27,35,25,26,22,31,20,18,19,38,21,19,32,13,18,21,10,10,10,13,5,4,6,3,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,2,5,4,7,12,22,25,22,29,28,30,45,45,47,39,37,36,25,23,13,14,14,17,6,13,17,10,5,1,1,4,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,3,4,7,11,16,13,17,22,27,30,36,30,23,24,21,32,35,17,20,16,13,14,10,14,18,12,7,2,0,3,4,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,2,7,6,9,13,13,11,18,17,30,26,29,24,28,26,36,33,23,18,15,15,10,8,7,9,8,4,9,1,1,2,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,1,3,3,3,3,4,11,10,13,17,18,19,28,26,27,21,13,12,5,3,17,14,6,6,5,7,1,4,1,2,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,1,5,5,6,8,19,22,21,23,29,27,22,24,27,17,16,18,14,9,13,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,3,1,4,4,3,12,15,13,19,22,18,21,33,23,18,18,15,18,20,9,10,6,8,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,3,2,4,8,15,14,15,19,17,22,17,18,25,14,8,16,8,8,6,2,1,8,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,3,2,3,5,3,9,10,9,5,7,12,9,14,21,9,7,11,9,10,9,5,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,3,0,2,2,2,2,2,7,5,5,10,14,5,8,10,7,5,4,4,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,1,2,4,6,5,2,9,9,7,1,2,0,4,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,5,3,2,8,1,3,2,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,3,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
